date,INSTRUMENT_1,INSTRUMENT_2,INSTRUMENT_3,INSTRUMENT_4,INSTRUMENT_5,INSTRUMENT_6,INSTRUMENT_7,INSTRUMENT_8,INSTRUMENT_9,INSTRUMENT_10
2021-12-16,442.01,377.4,75.65,44.85,133.55,115.43,168.65,52.43,48265.35,3995.06
2021-12-17,437.3,375.48,74.69,44.63,135.06,115.69,168.29,51.34,46750.23,3911.63
2021-12-18,437.3,375.51,74.69,44.62,135.08,115.69,168.3,51.35,47449.24,3996.61
2021-12-19,437.33,375.52,74.69,44.63,135.07,115.69,168.3,51.36,47286.43,3960.83
2021-12-20,432.69,371.87,74.53,43.96,134.07,115.6,167.59,50.48,47521.68,3982.12
2021-12-21,440.35,380.17,75.36,44.7,133.56,115.14,167.51,52.18,49522.71,4051.16
2021-12-22,444.77,384.79,76.06,44.91,134.18,115.25,169.09,53.09,49205.29,4016.42
2021-12-23,447.52,387.66,76.51,45.14,133.01,115.01,169.46,53.75,51487.57,4149.31
2021-12-24,447.5,387.68,76.51,45.15,133.01,115.01,169.46,53.76,51473.49,4083.27
2021-12-25,447.51,387.66,76.51,45.15,133.0,115.01,169.46,53.75,51041.8,4131.55
2021-12-26,447.5,387.69,76.51,45.15,133.0,115.02,169.47,53.75,51437.2,4099.42
2021-12-27,453.85,394.09,77.1,45.35,133.33,115.05,169.88,55.15,51365.23,4074.01
2021-12-28,453.47,392.24,77.13,45.2,132.79,115.03,169.14,55.3,48157.19,3826.97
2021-12-29,454.03,392.17,77.1,45.0,131.35,114.45,169.08,55.7,47077.8,3663.93
2021-12-30,452.76,390.94,76.9,45.52,132.45,114.83,170.29,55.71,47738.37,3743.85
2021-12-31,451.6,388.49,76.83,45.3,132.71,114.7,171.46,54.96,46824.07,3709.55
2022-01-01,451.63,388.48,76.83,45.3,132.71,114.7,171.46,54.96,48345.6,3799.83
2022-01-02,451.64,388.5,76.83,45.3,132.7,114.7,171.46,54.96,47908.7,3862.12
2022-01-03,454.3,392.2,77.33,45.63,129.23,113.64,168.83,55.44,47053.53,3799.71
2022-01-04,454.2,387.14,77.77,45.47,128.68,113.59,170.08,56.21,46427.96,3818.93
2022-01-05,445.46,375.27,77.08,44.73,127.99,113.11,169.56,56.05,44014.82,3573.0
2022-01-06,445.04,375.03,76.69,44.93,128.32,112.83,167.48,57.53,43637.36,3439.11
2022-01-07,443.25,370.97,76.91,45.34,127.4,112.46,168.23,57.31,42110.16,3228.23
2022-01-08,443.23,371.0,76.91,45.34,127.4,112.46,168.23,57.31,42215.67,3108.53
2022-01-09,443.22,370.96,76.91,45.34,127.4,112.46,168.24,57.31,42402.65,3179.34
2022-01-10,442.64,371.21,76.2,45.33,127.72,112.43,168.74,56.78,42360.64,3110.99
2022-01-11,446.65,376.78,77.02,46.39,128.57,112.7,170.78,58.81,43278.19,3269.17
2022-01-12,447.86,378.24,77.78,47.16,128.08,112.73,171.23,59.56,44473.94,3400.93
2022-01-13,441.66,368.75,77.21,46.49,129.23,113.08,170.64,58.92,43102.25,3270.85
2022-01-14,441.87,371.05,77.13,46.47,127.26,112.31,170.14,60.63,43612.74,3337.75
2022-01-15,441.85,371.03,77.13,46.47,127.26,112.3,170.15,60.63,43627.91,3355.32
2022-01-16,441.91,371.04,77.13,46.47,127.26,112.3,170.14,60.63,43611.25,3375.47
2022-01-17,441.9,371.0,77.13,46.48,127.26,112.3,170.14,60.63,42720.06,3237.2
2022-01-18,434.07,361.71,75.99,45.66,125.48,111.45,169.85,61.64,42869.93,3186.98
2022-01-19,429.54,357.76,75.93,45.85,126.33,111.72,172.55,61.72,42165.04,3109.9
2022-01-20,424.81,353.14,75.56,46.13,127.12,111.96,172.13,61.32,41186.12,3026.33
2022-01-21,416.5,343.33,74.54,45.46,128.64,112.6,171.57,61.45,36899.65,2589.45
2022-01-22,416.5,343.33,74.54,45.46,128.65,112.6,171.56,61.45,35511.46,2432.96
2022-01-23,416.48,343.35,74.53,45.45,128.65,112.61,171.57,61.44,36692.45,2561.06
2022-01-24,418.25,344.93,73.79,44.81,127.59,112.5,172.52,60.77,37118.13,2460.15
2022-01-25,413.12,336.93,73.34,44.73,127.38,112.35,173.07,61.64,37430.43,2479.73
2022-01-26,412.11,336.43,73.06,44.16,125.84,111.55,170.28,62.36,37285.22,2484.36
2022-01-27,410.09,333.02,72.72,43.65,128.15,112.02,168.09,62.54,37631.98,2446.22
2022-01-28,420.28,343.47,72.96,43.87,128.18,112.28,167.58,62.64,38192.46,2567.44
2022-01-29,420.23,343.47,72.96,43.87,128.19,112.28,167.58,62.65,38649.15,2625.03
2022-01-30,420.21,343.47,72.96,43.86,128.18,112.28,167.58,62.64,38356.57,2625.09
2022-01-31,427.79,354.45,74.02,45.3,127.51,112.29,168.56,63.16,38966.0,2710.16
2022-02-01,430.7,356.85,74.73,45.58,127.09,112.03,168.71,63.22,39193.36,2810.21
2022-02-02,434.92,359.76,75.3,45.5,127.52,112.26,169.32,63.21,37371.66,2703.61
2022-02-03,424.66,345.15,74.11,45.01,126.52,111.78,169.08,64.22,37788.34,2719.41
2022-02-04,426.67,349.51,74.29,45.12,124.66,110.92,169.34,65.63,42106.97,3021.26
2022-02-05,426.69,349.49,74.29,45.12,124.66,110.91,169.34,65.63,41923.01,3038.93
2022-02-06,426.65,349.49,74.3,45.13,124.66,110.91,169.33,65.65,42935.17,3080.42
2022-02-07,425.28,346.68,74.42,45.03,124.75,110.95,170.58,65.41,44411.73,3166.43
2022-02-08,428.79,350.58,74.8,45.47,123.9,110.58,171.09,64.33,44609.06,3143.14
2022-02-09,435.05,357.96,76.01,46.18,124.14,110.73,171.67,64.89,44952.43,3270.37
2022-02-10,427.2,349.88,75.05,45.88,122.16,109.72,171.01,64.69,44062.56,3097.67
2022-02-11,418.77,338.77,73.92,45.18,123.98,110.85,174.28,66.48,42924.79,2950.57
2022-02-12,418.76,338.79,73.91,45.18,123.97,110.85,174.29,66.49,42749.4,2942.21
2022-02-13,418.76,338.78,73.91,45.18,123.98,110.85,174.28,66.49,42582.17,2893.36
2022-02-14,417.38,339.19,73.43,44.87,122.44,110.08,175.21,67.13,43067.53,2952.65
2022-02-15,424.1,347.67,74.78,45.84,121.05,109.75,173.55,65.03,45087.84,3207.98
2022-02-16,424.57,347.57,75.06,46.18,121.77,109.99,175.34,64.29,44416.14,3144.58
2022-02-17,415.51,337.27,73.85,45.64,122.68,110.57,177.72,64.93,41012.61,2913.21
2022-02-18,412.82,333.42,73.53,45.18,123.96,110.93,177.59,65.5,40478.27,2800.68
2022-02-19,412.81,333.43,73.53,45.18,123.97,110.93,177.57,65.5,40594.31,2784.38
2022-02-20,412.81,333.43,73.53,45.18,123.97,110.93,177.57,65.5,38875.18,2641.85
2022-02-21,412.77,333.45,73.52,45.19,123.96,110.93,177.58,65.52,37488.2,2587.73
2022-02-22,408.36,330.09,72.67,44.54,124.28,110.92,177.97,66.32,38736.75,2656.8
2022-02-23,401.11,321.61,72.07,44.02,122.57,110.34,178.77,67.04,37739.67,2600.81
2022-02-24,407.15,332.4,71.1,43.11,122.66,110.6,177.61,67.13,38824.23,2617.68
2022-02-25,416.15,337.56,72.87,43.91,122.73,110.56,177.01,66.58,39713.16,2791.18
2022-02-26,416.11,337.56,72.86,43.9,122.74,110.56,177.02,66.58,39612.05,2802.52
2022-02-27,416.07,337.57,72.87,43.9,122.74,110.56,177.01,66.58,38169.73,2638.22
2022-02-28,415.01,338.61,71.49,43.33,125.43,111.82,178.84,68.29,43701.57,2944.24
2022-03-01,408.69,333.4,69.93,42.75,126.87,112.81,182.08,72.69,44974.26,3000.87
2022-03-02,416.21,338.98,70.8,42.82,122.55,111.11,180.19,76.34,44433.35,2971.96
2022-03-03,414.13,334.1,69.41,42.22,123.79,111.59,181.26,75.44,42972.3,2856.46
2022-03-04,410.78,329.31,67.4,41.37,125.93,112.7,184.14,80.42,39616.87,2642.45
2022-03-05,410.8,329.31,67.4,41.37,125.93,112.69,184.14,80.42,39865.27,2686.28
2022-03-06,410.81,329.32,67.4,41.37,125.93,112.7,184.14,80.42,38871.4,2570.57
2022-03-07,398.69,317.15,65.26,39.82,124.97,112.22,186.86,83.37,38433.42,2509.51
2022-03-08,395.63,315.67,65.82,39.95,123.71,111.49,191.97,86.47,39185.46,2596.49
2022-03-09,406.25,327.05,68.57,41.08,122.5,110.8,186.27,76.38,42426.93,2748.51
2022-03-10,404.44,323.4,67.75,40.32,120.74,110.29,186.85,74.96,39886.21,2627.95
2022-03-11,399.31,316.72,67.02,39.47,121.14,110.26,185.53,77.32,39184.52,2578.59
2022-03-12,399.3,316.77,67.02,39.47,121.14,110.25,185.53,77.32,39273.49,2590.11
2022-03-13,399.31,316.75,67.02,39.46,121.14,110.25,185.54,77.31,38232.75,2536.67
2022-03-14,396.4,310.65,67.64,38.51,118.31,108.85,182.73,73.71,40150.07,2612.22
2022-03-15,405.16,320.38,68.28,38.57,118.11,108.8,179.31,69.45,39750.88,2641.06
2022-03-16,414.12,332.28,70.73,41.67,119.28,108.65,180.43,69.1,41610.78,2799.94
2022-03-17,419.3,336.33,71.33,41.45,118.39,108.44,181.31,74.56,41412.55,2838.0
2022-03-18,423.91,343.21,72.02,42.05,119.84,108.76,179.72,75.54,42268.51,2967.33
2022-03-19,423.91,343.21,72.02,42.04,119.85,108.77,179.72,75.54,42729.39,2979.37
2022-03-20,423.88,343.2,72.02,42.04,119.86,108.76,179.71,75.54,41773.2,2888.83
2022-03-21,423.77,342.26,71.58,41.39,117.08,107.34,181.08,80.5,41514.59,2918.17
2022-03-22,428.74,348.98,72.24,42.14,115.57,106.75,179.77,79.5,42897.72,2998.48
2022-03-23,423.22,343.96,71.31,41.86,118.1,107.47,182.23,82.93,43426.31,3065.43
2022-03-24,429.6,351.61,71.97,42.09,117.18,106.87,183.55,80.7,44545.79,3141.25
2022-03-25,431.7,351.32,72.01,41.75,115.55,105.78,182.8,81.72,44868.33,3131.27
2022-03-26,431.73,351.31,72.01,41.75,115.56,105.78,182.81,81.73,45064.35,3173.97
2022-03-27,431.71,351.31,72.01,41.75,115.56,105.78,182.81,81.74,47404.88,3326.52
2022-03-28,434.77,356.76,71.78,41.89,116.55,106.02,179.49,75.46,47696.01,3364.88
2022-03-29,440.14,362.94,73.37,42.6,117.43,106.54,179.6,77.1,48011.54,3433.39
2022-03-30,437.45,358.94,73.07,42.48,118.35,106.96,181.04,78.88,47633.93,3418.74
2022-03-31,430.68,354.51,71.87,41.84,118.63,107.16,181.1,75.04,46061.17,3313.76
2022-04-01,431.87,353.83,72.54,42.54,119.08,106.35,179.94,75.09,46844.13,3489.88
2022-04-02,431.83,353.82,72.54,42.54,119.09,106.35,179.93,75.09,46367.3,3477.2
2022-04-03,431.83,353.83,72.54,42.54,119.09,106.35,179.94,75.09,46968.68,3555.7
2022-04-04,435.51,361.12,72.82,43.29,118.24,106.28,180.81,77.81,47144.5,3553.21
2022-04-05,430.0,353.07,71.84,42.49,115.56,105.01,179.68,75.73,46046.39,3439.78
2022-04-06,425.72,345.4,70.98,41.94,114.63,104.64,180.11,73.95,43697.5,3197.37
2022-04-07,427.84,346.22,71.13,41.6,113.76,104.39,180.78,74.01,43971.19,3255.68
2022-04-08,426.71,341.37,71.16,41.64,112.53,103.86,181.91,75.03,42767.43,3220.56
2022-04-09,426.7,341.4,71.16,41.64,112.52,103.86,181.92,75.03,43265.77,3288.06
2022-04-10,426.71,341.41,71.16,41.65,112.52,103.86,181.92,75.03,42668.9,3231.72
2022-04-11,419.43,333.36,70.41,41.13,110.73,103.36,182.82,73.21,40004.54,3005.93
2022-04-12,417.86,331.96,69.89,41.0,110.57,103.86,184.21,76.93,40549.19,3054.63
2022-04-13,422.64,338.71,70.64,41.54,110.79,104.09,185.09,79.39,41626.68,3145.84
2022-04-14,417.4,330.94,70.32,41.0,108.57,103.15,184.49,80.56,40398.4,3049.31
2022-04-15,417.41,330.94,70.32,41.0,108.58,103.15,184.5,80.54,41011.49,3067.9
2022-04-16,417.38,330.94,70.32,41.0,108.57,103.15,184.5,80.54,40847.05,3086.04
2022-04-17,417.4,330.91,70.32,41.0,108.57,103.15,184.51,80.54,40133.75,3015.17
2022-04-18,417.54,331.16,69.9,40.86,108.03,102.85,185.1,81.39,41254.19,3084.12
2022-04-19,424.32,338.55,70.24,40.66,107.22,102.17,182.3,77.8,41956.56,3130.1
2022-04-20,424.02,333.62,70.71,40.41,109.38,102.97,183.21,78.17,41811.91,3104.41
2022-04-21,417.69,326.73,69.95,39.63,108.58,102.4,182.56,79.07,40930.04,3010.87
2022-04-22,406.23,318.16,68.81,39.28,107.89,102.45,180.79,77.23,40147.63,2989.9
2022-04-23,406.23,318.17,68.81,39.28,107.89,102.45,180.79,77.24,39875.18,2959.68
2022-04-24,406.24,318.17,68.8,39.28,107.88,102.44,180.8,77.23,39892.13,2948.12
2022-04-25,408.59,322.2,68.47,38.99,108.96,103.1,177.55,75.57,40883.31,3035.33
2022-04-26,396.76,310.03,66.56,38.14,110.06,103.79,177.82,77.39,38534.83,2835.85
2022-04-27,397.89,309.68,66.86,38.59,108.65,103.21,176.49,77.31,39662.95,2915.93
2022-04-28,407.93,320.65,67.81,39.15,108.81,103.06,177.45,79.04,40162.47,2965.14
2022-04-29,392.84,306.22,67.02,39.29,107.39,102.51,177.44,78.09,39022.63,2843.52
2022-04-30,392.82,306.25,67.02,39.29,107.39,102.51,177.43,78.09,38040.78,2751.78
2022-05-01,392.8,306.23,67.03,39.29,107.38,102.51,177.43,78.1,38895.22,2851.24
2022-05-02,395.13,311.35,66.86,39.24,105.51,101.75,174.14,79.34,38949.04,2883.16
2022-05-03,396.95,311.65,67.36,39.52,106.23,101.87,174.6,77.64,38136.74,2806.61
2022-05-04,409.08,322.22,68.54,39.95,106.81,102.53,176.33,81.22,40119.13,2966.77
2022-05-05,394.57,305.99,66.34,38.47,103.88,101.5,175.65,81.48,36945.89,2773.55
2022-05-06,392.18,302.33,65.69,37.95,102.35,100.92,175.95,83.16,36406.07,2719.2
2022-05-07,392.19,302.35,65.69,37.95,102.34,100.91,175.97,83.16,35863.96,2660.74
2022-05-08,392.22,302.37,65.69,37.95,102.35,100.91,175.97,83.15,34410.45,2543.45
2022-05-09,379.66,290.52,63.72,36.85,103.24,101.67,173.42,77.52,30396.41,2249.28
2022-05-10,380.53,294.04,64.2,37.03,104.17,102.0,171.95,75.46,31340.86,2364.75
2022-05-11,374.45,285.32,63.82,36.77,106.18,102.64,173.36,79.16,29395.26,2105.65
2022-05-12,374.06,284.64,63.66,36.53,105.98,102.97,170.69,80.22,29318.92,1980.33
2022-05-13,382.99,295.15,65.43,37.54,104.41,102.43,169.3,82.29,29578.72,2030.76
2022-05-14,382.99,295.15,65.43,37.54,104.41,102.44,169.3,82.29,30380.48,2077.44
2022-05-15,382.96,295.12,65.43,37.53,104.41,102.44,169.29,82.3,31628.06,2166.71
2022-05-16,381.42,291.73,65.49,37.39,104.31,102.87,170.91,84.15,30159.2,2043.52
2022-05-17,389.28,299.29,66.71,38.3,103.05,102.09,169.84,82.14,30732.24,2111.0
2022-05-18,373.58,284.58,65.12,37.39,105.25,102.82,169.93,80.29,28985.17,1933.37
2022-05-19,371.27,283.05,65.74,37.98,105.5,103.19,172.41,81.6,30602.29,2038.56
2022-05-20,371.39,282.13,66.19,38.14,106.69,103.67,172.53,82.68,29474.96,1977.81
2022-05-21,371.39,282.11,66.19,38.14,106.7,103.67,172.52,82.69,29718.4,1994.02
2022-05-22,371.38,282.13,66.19,38.14,106.71,103.67,172.52,82.7,30572.62,2063.34
2022-05-23,378.3,286.86,67.32,38.43,104.95,103.04,173.33,83.03,29366.9,1992.89
2022-05-24,375.42,280.77,67.22,37.76,107.02,103.93,174.62,83.05,29916.9,1998.74
2022-05-25,378.72,284.7,67.24,37.95,107.45,104.14,173.56,83.55,29803.94,1961.69
2022-05-26,386.27,292.58,67.98,38.54,106.96,104.09,173.24,85.68,29459.19,1809.14
2022-05-27,395.75,302.12,68.81,38.98,107.22,104.24,173.33,86.55,28892.42,1742.63
2022-05-28,395.77,302.16,68.81,38.98,107.23,104.24,173.32,86.53,29298.45,1808.41
2022-05-29,395.78,302.15,68.8,38.98,107.22,104.25,173.34,86.52,29738.44,1830.44
2022-05-30,395.77,302.19,68.81,38.98,107.23,104.24,173.34,86.52,32027.94,2017.32
2022-05-31,393.57,301.41,68.4,39.52,104.96,103.16,171.63,86.55,32107.18,1959.74
2022-06-01,390.36,299.15,67.68,39.24,104.83,102.45,172.73,86.6,30094.18,1834.06
2022-06-02,397.8,307.33,69.08,39.92,104.89,102.6,174.85,88.33,30735.56,1850.81
2022-06-03,391.27,299.32,68.1,39.27,104.65,102.4,173.09,90.58,29978.47,1791.52
2022-06-04,391.26,299.32,68.1,39.27,104.66,102.4,173.1,90.59,30139.24,1821.37
2022-06-05,391.27,299.32,68.1,39.26,104.66,102.39,173.09,90.58,30184.81,1823.03
2022-06-06,392.45,300.37,68.37,39.48,102.73,101.63,172.33,89.49,31660.55,1876.95
2022-06-07,396.22,302.94,68.58,39.6,103.85,102.04,173.45,91.16,31418.69,1829.54
2022-06-08,391.92,300.77,67.62,39.81,102.93,101.66,173.29,93.16,30484.49,1808.0
2022-06-09,382.55,292.72,66.2,38.87,103.27,101.57,172.74,92.24,30383.99,1804.69
2022-06-10,371.48,282.4,64.6,38.44,102.64,100.57,175.06,91.28,29357.53,1677.5
2022-06-11,371.42,282.4,64.6,38.44,102.64,100.57,175.08,91.28,28679.72,1546.98
2022-06-12,371.41,282.38,64.6,38.44,102.63,100.57,175.08,91.28,26812.28,1448.02
2022-06-13,357.33,269.26,62.46,37.1,99.4,98.78,170.47,91.52,22685.26,1220.13
2022-06-14,356.24,269.75,61.87,37.62,98.15,97.99,169.1,89.58,22329.58,1219.06
2022-06-15,361.3,276.49,63.03,38.11,99.98,99.36,171.3,88.02,22775.33,1247.64
2022-06-16,349.32,265.35,61.64,36.95,100.78,100.01,173.22,88.76,20577.69,1077.2
2022-06-17,350.09,268.6,61.39,37.09,101.1,100.04,171.8,84.39,20650.09,1095.45
2022-06-18,350.06,268.61,61.39,37.09,101.11,100.04,171.8,84.38,19138.44,1003.02
2022-06-19,350.08,268.61,61.39,37.09,101.11,100.04,171.79,84.39,20755.7,1137.42
2022-06-20,350.08,268.59,61.39,37.09,101.11,100.04,171.78,84.38,20757.87,1137.0
2022-06-21,358.87,275.36,62.32,37.69,99.4,99.52,171.16,85.1,20908.84,1134.63
2022-06-22,358.21,274.95,61.9,37.01,102.14,100.78,171.84,81.9,20173.04,1058.36
2022-06-23,361.71,279.05,61.83,37.12,102.98,101.34,170.79,79.98,21300.94,1153.6
2022-06-24,373.22,288.61,63.68,38.0,101.55,100.98,170.61,82.3,21432.85,1234.46
2022-06-25,373.23,288.59,63.68,38.0,101.55,100.98,170.62,82.28,21688.25,1251.93
2022-06-26,373.2,288.57,63.68,38.0,101.55,100.98,170.61,82.27,21226.74,1207.11
2022-06-27,371.77,286.43,63.41,38.04,100.68,100.41,170.41,83.95,20936.9,1201.85
2022-06-28,364.16,277.69,62.98,37.81,101.15,100.54,170.12,85.77,20480.02,1153.31
2022-06-29,363.88,277.93,62.74,37.66,102.73,101.35,169.99,83.98,20319.44,1108.98
2022-06-30,360.9,274.46,62.4,37.48,103.63,102.13,168.96,81.35,20138.45,1079.6
2022-07-01,364.75,276.27,62.55,37.25,104.69,103.07,168.83,82.69,19467.87,1068.83
2022-07-02,364.75,276.24,62.55,37.25,104.69,103.07,168.83,82.7,19439.56,1076.16
2022-07-03,364.73,276.25,62.56,37.25,104.69,103.06,168.82,82.7,19499.35,1083.47
2022-07-04,364.72,276.26,62.56,37.25,104.68,103.06,168.83,82.7,20424.63,1160.56
2022-07-05,365.39,280.98,61.22,36.96,105.5,103.44,165.25,75.72,20369.75,1141.72
2022-07-06,366.6,282.78,61.27,36.74,103.72,102.56,162.63,74.6,20762.03,1196.21
2022-07-07,372.1,288.84,62.2,37.48,102.81,101.93,162.72,77.52,21832.87,1247.68
2022-07-08,371.77,289.19,62.27,37.48,101.67,101.32,162.78,79.54,21799.26,1224.22
2022-07-09,371.73,289.17,62.26,37.47,101.67,101.31,162.78,79.55,21797.04,1227.32
2022-07-10,371.72,289.19,62.26,37.47,101.67,101.32,162.78,79.56,21055.03,1178.47
2022-07-11,367.44,283.03,61.26,36.47,103.44,102.12,161.9,79.24,20145.03,1105.62
2022-07-12,364.18,280.3,61.25,36.33,104.06,102.36,161.31,73.74,19500.19,1047.43
2022-07-13,362.25,279.74,61.22,36.24,105.25,102.8,162.08,74.13,20418.74,1124.51
2022-07-14,361.35,280.7,60.36,35.92,104.39,102.23,159.81,73.8,20770.04,1203.63
2022-07-15,368.29,285.82,61.32,36.1,104.97,102.58,159.49,74.71,21009.09,1241.68
2022-07-16,368.29,285.83,61.32,36.1,104.97,102.58,159.49,74.69,21370.29,1367.07
2022-07-17,368.3,285.84,61.33,36.1,104.97,102.58,159.49,74.71,20966.26,1349.36
2022-07-18,365.23,283.43,61.58,36.36,103.88,102.28,159.64,77.82,22612.21,1593.79
2022-07-19,375.08,292.15,63.26,36.95,103.32,101.81,160.03,79.09,23587.83,1554.93
2022-07-20,377.48,296.77,62.84,36.79,103.59,101.71,158.53,78.66,23412.18,1533.98
2022-07-21,381.3,301.04,63.49,37.21,105.38,102.87,160.77,76.48,23338.81,1588.28
2022-07-22,377.78,295.76,63.33,36.84,107.15,104.05,161.16,75.51,22868.9,1547.52
2022-07-23,377.76,295.77,63.33,36.84,107.15,104.05,161.16,75.5,22631.48,1561.2
2022-07-24,377.75,295.75,63.32,36.84,107.15,104.04,161.16,75.48,22770.64,1610.65
2022-07-25,378.2,294.05,63.81,36.97,106.1,103.67,160.73,77.19,21488.78,1452.33
2022-07-26,373.73,288.31,62.92,36.68,106.18,103.71,160.54,76.12,21433.63,1461.01
2022-07-27,383.42,300.48,64.41,37.37,105.59,103.92,162.17,78.88,23148.8,1649.37
2022-07-28,388.23,303.41,64.74,37.52,106.42,104.95,164.15,78.13,24044.39,1738.33
2022-07-29,393.88,308.93,65.64,37.35,106.14,104.99,164.62,79.06,23975.32,1735.48
2022-07-30,393.87,308.94,65.63,37.35,106.14,104.99,164.62,79.06,23841.88,1710.23
2022-07-31,393.88,308.92,65.63,37.34,106.15,104.99,164.63,79.07,23489.89,1691.26
2022-08-01,392.71,308.74,65.72,37.03,108.7,105.6,165.56,76.11,23464.78,1641.84
2022-08-02,390.12,307.83,64.67,36.85,106.4,104.14,164.58,76.92,23181.62,1642.55
2022-08-03,396.22,316.2,65.05,37.14,108.07,104.58,164.97,74.49,23006.1,1629.97
2022-08-04,395.97,317.7,65.38,37.4,108.03,105.1,167.71,72.46,22816.58,1619.66
2022-08-05,395.3,315.12,64.91,37.44,105.46,103.58,165.83,72.48,23514.25,1749.02
2022-08-06,395.29,315.14,64.91,37.44,105.46,103.59,165.84,72.48,23146.43,1703.26
2022-08-07,395.29,315.14,64.91,37.43,105.47,103.59,165.84,72.49,23366.75,1713.36
2022-08-08,394.87,314.18,65.06,37.48,107.17,104.19,167.24,74.51,24001.24,1790.61
2022-08-09,393.27,310.64,64.71,37.34,106.76,103.88,167.75,74.4,23339.08,1715.65
2022-08-10,401.55,319.32,66.17,37.8,106.06,103.94,167.33,75.28,24149.66,1866.84
2022-08-11,401.51,317.49,66.15,37.95,103.59,103.25,166.88,77.27,24129.86,1893.85
2022-08-12,408.31,323.67,66.65,38.36,104.65,103.66,168.43,75.96,24599.44,1971.92
2022-08-13,408.34,323.7,66.66,38.36,104.65,103.66,168.44,75.96,24636.08,1997.66
2022-08-14,408.35,323.73,66.66,38.36,104.64,103.66,168.43,75.96,24502.24,1949.54
2022-08-15,410.04,326.38,66.26,38.18,104.55,103.99,166.26,73.84,24294.63,1912.99
2022-08-16,410.83,325.63,66.25,38.17,104.99,103.87,165.97,72.17,24056.14,1889.98
2022-08-17,407.92,321.89,65.72,38.01,103.9,103.17,164.89,72.99,23533.23,1847.79
2022-08-18,409.1,322.67,65.5,37.79,104.06,103.37,164.46,75.19,23379.77,1860.02
2022-08-19,403.59,316.36,64.6,37.28,102.38,102.48,163.27,75.03,21004.83,1620.93
2022-08-20,403.58,316.33,64.6,37.28,102.39,102.48,163.27,75.04,21310.32,1587.37
2022-08-21,403.58,316.34,64.6,37.28,102.38,102.48,163.28,75.02,21682.71,1629.83
2022-08-22,395.16,308.02,63.51,36.95,102.03,102.03,162.19,75.65,21561.17,1636.34
2022-08-23,394.19,307.78,63.54,37.15,101.46,101.78,163.33,77.83,21697.07,1676.89
2022-08-24,395.43,308.68,63.61,37.14,100.71,101.44,163.8,79.07,21530.27,1668.49
2022-08-25,401.02,314.15,64.31,37.94,102.12,102.09,164.31,77.5,21722.86,1707.97
2022-08-26,387.45,301.25,62.63,37.39,102.89,101.97,162.31,76.85,20394.26,1520.02
2022-08-27,387.46,301.25,62.64,37.39,102.89,101.97,162.32,76.85,20188.72,1503.06
2022-08-28,387.48,301.22,62.64,37.39,102.9,101.97,162.33,76.83,19701.97,1438.84
2022-08-29,384.92,298.22,62.5,37.16,102.05,101.39,162.43,79.71,20440.27,1564.6
2022-08-30,380.7,294.91,62.05,36.72,102.3,101.35,161.07,76.45,19962.71,1536.79
2022-08-31,377.81,293.18,61.63,36.85,101.32,100.93,159.82,74.06,20200.71,1566.39
2022-09-01,378.99,293.33,60.8,36.56,99.46,99.95,158.42,71.87,20282.94,1598.81
2022-09-02,374.98,289.2,60.41,36.23,100.03,100.51,159.82,72.35,20097.47,1587.81
2022-09-03,375.02,289.19,60.4,36.22,100.03,100.51,159.82,72.35,19978.31,1569.41
2022-09-04,375.01,289.2,60.4,36.22,100.03,100.51,159.81,72.34,20145.58,1591.4
2022-09-05,375.0,289.19,60.41,36.22,100.02,100.52,159.83,72.33,19938.45,1630.19
2022-09-06,373.6,287.08,60.26,35.79,97.54,99.4,158.9,72.32,18926.8,1571.25
2022-09-07,380.32,292.88,60.79,36.11,99.08,100.05,160.51,68.46,19431.33,1642.82
2022-09-08,382.77,294.39,60.83,35.91,98.07,99.68,159.54,68.95,19457.26,1647.53
2022-09-09,388.74,300.82,62.38,36.45,98.28,99.69,160.39,71.98,21516.09,1731.14
2022-09-10,388.74,300.85,62.38,36.44,98.28,99.69,160.39,71.98,21802.77,1788.07
2022-09-11,388.72,300.83,62.38,36.45,98.28,99.69,160.39,72.0,21984.47,1780.01
2022-09-12,392.92,304.41,63.26,36.99,97.48,99.45,161.2,73.28,22561.09,1730.27
2022-09-13,375.85,287.7,61.06,35.85,97.71,98.89,159.1,72.92,20327.1,1586.96
2022-09-14,377.26,290.0,61.25,36.03,98.05,98.94,158.49,73.65,20388.36,1651.66
2022-09-15,373.01,285.17,60.72,35.64,97.99,98.6,155.54,70.65,19857.06,1484.4
2022-09-16,370.18,283.44,60.35,35.31,97.18,98.67,156.41,70.78,19956.27,1445.16
2022-09-17,370.18,283.42,60.35,35.32,97.17,98.67,156.4,70.78,20271.83,1480.29
2022-09-18,370.21,283.41,60.35,35.31,97.17,98.67,156.4,70.78,19572.23,1345.08
2022-09-19,373.08,285.63,60.56,35.43,97.4,98.39,156.52,70.92,19691.34,1386.63
2022-09-20,368.8,283.38,59.53,35.23,96.43,97.78,155.62,70.09,19025.76,1332.71
2022-09-21,362.35,278.32,58.75,34.64,98.05,98.17,156.34,69.54,18617.85,1255.13
