date,INSTRUMENT_1_vol,INSTRUMENT_2_vol,INSTRUMENT_3_vol,INSTRUMENT_4_vol,INSTRUMENT_5_vol,INSTRUMENT_6_vol,INSTRUMENT_7_vol,INSTRUMENT_8_vol,INSTRUMENT_9_vol,INSTRUMENT_10_vol
2022-03-18,108634517,82700534,35063339,82399187,65902532,7900427,13099283,4449027,46368,572806
2022-03-19,0,0,0,0,0,0,0,0,29063,359711
2022-03-20,0,0,0,0,0,0,0,0,28854,408922
2022-03-21,85080882,70785927,33095088,62724942,28886466,10714060,10581069,6273261,37977,418676
2022-03-22,78153137,62689177,21801040,68256372,23739075,7707371,10426944,4255346,57850,533881
2022-03-23,82435618,74870816,22196694,82697185,22994610,11050108,11755255,6219861,40999,486059
2022-03-24,67784922,52505640,24154002,56832877,19241543,11124496,11016707,4211417,55765,568787
2022-03-25,81706768,61810670,19619246,43231435,26088147,8871627,7164882,7918830,54090,483760
2022-03-26,0,0,0,0,0,0,0,0,24403,207372
2022-03-27,0,0,0,0,0,0,0,0,41308,320191
2022-03-28,70266440,58447571,25960660,56826651,19609745,12685637,8845777,9058912,57411,519933
2022-03-29,87594219,67337027,27008078,57863348,23163731,7129216,11077530,8703765,36546,475847
2022-03-30,87229505,73640610,24110460,61278448,19784234,6640084,7103116,5237135,40083,349786
2022-03-31,130945463,69269059,31219223,86006815,20730858,8553743,9290124,10966646,49441,435696
2022-04-01,90084999,55500287,22383009,60552794,28162304,10177451,13234309,4943610,60006,582753
2022-04-02,0,0,0,0,0,0,0,0,36270,472539
2022-04-03,0,0,0,0,0,0,0,0,33437,384055
2022-04-04,65645251,49169821,20546292,52446479,15000123,7226035,7408519,6223650,48116,459836
2022-04-05,80988066,55191856,28448793,49465686,28752436,10459579,11144711,7072799,43259,413779
2022-04-06,108100131,89846685,32557490,61144105,26926784,9171901,7953613,7051594,59555,757961
2022-04-07,83217067,61907701,28700612,43005151,26677686,5811045,9609261,5697136,33183,484628
2022-04-08,83225661,62847202,22279635,45486997,31475555,8014800,10873858,5779046,37716,484637
2022-04-09,0,0,0,0,0,0,0,0,17411,213594
2022-04-10,0,0,0,0,0,0,0,0,22794,231328
2022-04-11,98078641,65636870,21783438,54019092,34812950,7566210,10866624,5753326,67471,667483
2022-04-12,91807591,74661409,28725822,43346237,26105127,12774712,12853847,7070313,59408,573557
2022-04-13,78228018,57921248,21194186,36873799,20980246,6365869,9166957,6754744,44849,449474
2022-04-14,108043269,75221794,20076310,41115273,36321968,6334920,11423531,7579543,37119,386457
2022-04-15,0,0,0,0,0,0,0,0,25664,262539
2022-04-16,0,0,0,0,0,0,0,0,17185,169462
2022-04-17,0,0,0,0,0,0,0,0,21003,265302
2022-04-18,63581583,64586000,18896993,29216834,21355800,4588031,9269057,5364840,55210,499148
2022-04-19,77127862,59788916,24747269,43999575,31128123,6984491,13026169,7614452,35136,331301
2022-04-20,68013513,66266883,29573703,35171959,32079681,8188589,7051931,4693140,39646,415210
2022-04-21,91248542,76421729,37095979,53283298,26477564,9016004,9824239,4495733,62280,567531
2022-04-22,130055929,81760006,36673281,67474692,21041836,5351876,9592987,4050233,47547,380944
2022-04-23,0,0,0,0,0,0,0,0,22525,174288
2022-04-24,0,0,0,0,0,0,0,0,26192,225387
2022-04-25,130083790,104864083,39352323,67023968,28735931,8633381,13397408,5264418,59724,615792
2022-04-26,115907385,109585469,41987246,71549946,30813405,8955322,8961744,7173444,67961,515283
2022-04-27,125405383,108272187,44005326,67018220,15937440,7824763,8927564,4773328,59208,457321
2022-04-28,114402609,108385589,34025945,41432509,19065863,7461895,6241546,7852764,49972,541319
2022-04-29,157510066,94632462,55935844,62970166,28294612,10352389,6903830,6373940,51160,540502
2022-04-30,0,0,0,0,0,0,0,0,34748,372937
2022-05-01,0,0,0,0,0,0,0,0,42446,411908
2022-05-02,156414102,114446404,47337409,62092509,31266211,10835141,13379552,4257117,51456,465272
2022-05-03,101578139,75570588,40189741,53248457,21755096,8573978,7815913,3134995,41006,395727
2022-05-04,155482280,124990985,48757229,58286447,30096332,13543910,10313104,5426215,62925,508432
2022-05-05,173016398,160113977,39500814,68166303,53877256,11652398,12304321,6128136,90179,702502
2022-05-06,161861363,137937891,50949310,72427636,37183319,12697418,7621744,5772609,71319,715735
2022-05-07,0,0,0,0,0,0,0,0,33158,380284
2022-05-08,0,0,0,0,0,0,0,0,66562,655162
2022-05-09,145376639,112052506,54758895,90765128,29191349,7537906,10932076,5249324,196375,1640467
2022-05-10,152976992,126113943,63953512,73687993,41761802,7845003,11364237,5823306,177862,1655666
2022-05-11,140988734,140737952,56259844,81352735,39549300,6810523,9066730,4494490,216650,2097468
2022-05-12,138693325,116646385,41389087,79182911,25775061,8352702,12377895,4662220,204145,2400807
2022-05-13,111811459,82121211,33861124,52833157,22838977,6066690,12758880,4239035,92653,1220429
2022-05-14,0,0,0,0,0,0,0,0,52078,517276
2022-05-15,0,0,0,0,0,0,0,0,47066,516378
2022-05-16,84219829,55615550,21933439,37065656,12927820,3153493,7387185,4550051,73655,791153
2022-05-17,82977335,65120396,31016675,51186749,17020114,3984470,6337404,3801789,52880,601511
2022-05-18,120389134,78165897,25099061,62009666,24026600,4711466,7266740,3892742,59770,641803
2022-05-19,107890186,75535639,35159438,57943158,23212140,5216627,10695250,4147441,66510,791443
2022-05-20,138810225,92904147,37286319,65905993,25604488,5675218,7157859,3175512,57031,524595
2022-05-21,0,0,0,0,0,0,0,0,21820,245869
2022-05-22,0,0,0,0,0,0,0,0,35861,364407
2022-05-23,80093137,69933451,25028135,40224428,18038339,6340964,5506325,3014278,64235,573558
2022-05-24,95991859,78776500,20449827,53724336,27030392,6983708,7095930,1565630,58608,530664
2022-05-25,84184954,73955647,19052705,38633443,15732024,4667896,4612426,1965300,65747,546707
2022-05-26,84614030,55501190,22077728,53410048,17131115,3483815,6599156,3950117,86404,1176263
2022-05-27,88487431,69314666,14354104,33910536,12041188,2375695,3542406,2386299,93395,1274518
2022-05-28,0,0,0,0,0,0,0,0,35973,597752
2022-05-29,0,0,0,0,0,0,0,0,29250,464372
2022-05-30,0,0,0,0,0,0,0,0,89071,802476
2022-05-31,98781959,63471138,26349048,86345842,30359774,6135865,5953965,8037718,62473,789122
2022-06-01,87920538,64982918,26481632,42872909,17265231,5819221,7141384,5235440,102600,1050425
2022-06-02,83112797,58380105,22574551,47055525,11821834,2906416,5527587,3535040,57924,736427
2022-06-03,75065182,58506298,20727530,40727020,17638538,2685319,5485529,3774718,52282,668424
2022-06-04,0,0,0,0,0,0,0,0,22355,368721
2022-06-05,0,0,0,0,0,0,0,0,21044,403773
2022-06-06,52397916,50643329,15094681,42634199,22916031,4806715,3905392,2397778,69434,849224
2022-06-07,63925879,45057957,19577482,59885061,14879075,3311754,3570747,3857306,97958,1402558
2022-06-08,64790199,40223308,21448182,46627535,12772548,2839545,4995188,5205536,68114,915291
2022-06-09,92187850,51977364,23751137,62054726,16862173,3981809,4695150,4759401,47774,515285
2022-06-10,135290844,86226711,34633012,47265320,23213927,4346817,16632540,6299772,75528,1113032
2022-06-11,0,0,0,0,0,0,0,0,58231,1272741
2022-06-12,0,0,0,0,0,0,0,0,86570,1618025
2022-06-13,171421494,96694069,54780457,73137184,38871142,9708484,12917394,6878975,251973,3974636
2022-06-14,116544259,73030890,41791767,62419253,23624618,7413634,7445746,4681553,186799,2603884
2022-06-15,133668971,86103665,36878984,72729565,27867919,9561448,8645811,4538263,200294,2812288
2022-06-16,145409369,83348860,36006667,70198193,29175505,8187605,9009082,5426419,104112,1530919
2022-06-17,111085873,88725966,43684396,65103909,24553323,7210824,7977768,9268070,83700,1241470
2022-06-18,0,0,0,0,0,0,0,0,203951,2187435
2022-06-19,0,0,0,0,0,0,0,0,125995,2047601
2022-06-20,0,0,0,0,0,0,0,0,111782,1709328
2022-06-21,82164830,54376947,34527550,38506375,18842502,10030103,6272507,3329060,98161,1307790
2022-06-22,90808723,71508644,31478739,42948010,28291257,9012213,6316887,5625427,86120,1329627
2022-06-23,88957096,50896636,26035387,49487235,22634458,9310229,6596702,3979802,79777,1327229
2022-06-24,103303972,56072769,30507791,40849385,20375796,5272974,6208244,3551243,77946,1388089
2022-06-25,0,0,0,0,0,0,0,0,52228,773683
2022-06-26,0,0,0,0,0,0,0,0,51146,919078
2022-06-27,66960587,52187752,20190101,28679150,12878578,5376218,5819240,4481141,61703,838466
2022-06-28,96462364,69838363,19231636,34397329,14501918,3666281,3051592,3728367,66265,1072898
2022-06-29,64641613,59473794,19541321,35694067,14557619,3654358,4843003,4389540,78173,1307447
2022-06-30,101069481,84213824,34510652,56115710,30815735,5364116,8666087,4761034,100425,1341921
2022-07-01,68671394,61114626,27159030,47884820,22037568,65362347,11968441,5195504,110271,1574678
2022-07-02,0,0,0,0,0,0,0,0,48718,754900
2022-07-03,0,0,0,0,0,0,0,0,53505,641535
2022-07-04,0,0,0,0,0,0,0,0,72678,1155243
2022-07-05,86410192,62835806,30633990,49286368,18952696,6958298,14709964,10833430,93143,1376452
2022-07-06,73830819,64279911,17268090,35255832,21763171,4706930,12044488,8717159,81403,1218530
2022-07-07,72385703,57166952,15882138,58590440,15810649,4365859,4803982,7238444,88045,989351
2022-07-08,78582706,63744314,13689853,21739451,16697102,3560926,4812615,6548358,410985,1223750
2022-07-09,0,0,0,0,0,0,0,0,162457,570501
2022-07-10,0,0,0,0,0,0,0,0,187764,1004508
2022-07-11,60813952,55529506,15300393,55884466,14513959,2877072,4640137,4880044,148971,1195167
2022-07-12,62470523,58758033,15594919,27156164,20809007,3608906,5238177,5838343,146701,1247303
2022-07-13,88983774,75238316,17717543,42762334,23400620,6882931,8376765,4128597,202935,2004452
2022-07-14,93396324,59254175,26113596,46904941,16849882,5144009,11794297,5001314,171843,1590696
2022-07-15,86024934,66515864,30351586,47735731,16942376,4183664,6675736,3107477,144921,1349497
2022-07-16,0,0,0,0,0,0,0,0,121402,1534254
2022-07-17,0,0,0,0,0,0,0,0,116599,1241759
2022-07-18,67262207,62053258,25424641,43967916,16334094,2910601,5634337,4883643,255688,1878092
2022-07-19,80449395,53725953,23452960,37313816,9981122,3294389,4062957,3171451,236138,1814647
2022-07-20,83282722,70475132,18581431,40328032,10548919,54245799,4863921,3303471,251683,1380716
2022-07-21,62163263,53294488,18574669,39226143,17571767,5915436,5978159,4088677,170853,1220959
2022-07-22,73030855,56311800,19315622,26723728,17766631,8104470,6078779,5851638,170154,1118076
2022-07-23,0,0,0,0,0,0,0,0,119509,807714
2022-07-24,0,0,0,0,0,0,0,0,118660,916457
2022-07-25,58189024,39233864,17717353,23064674,27217628,2783026,3572816,2673496,174987,1502248
2022-07-26,54109653,49266530,11987053,24835246,16519994,4994815,2406973,3068037,183917,1299183
2022-07-27,84811746,74428721,20574132,40805767,16503021,6988322,5957316,3166983,197460,1575061
2022-07-28,66423549,53866161,17775705,42766594,18033161,5813201,5691628,4496704,244234,1641368
2022-07-29,89309839,61040585,23172915,56538577,17034757,6485578,7162836,3889090,203626,1217275
2022-07-30,0,0,0,0,0,0,0,0,146501,752108
2022-07-31,0,0,0,0,0,0,0,0,126231,746277
2022-08-01,67421061,46947878,18377495,37716188,19910804,9235436,4672569,3337737,139816,784871
2022-08-02,63854657,43907965,18685326,46397864,18059417,9850457,5840320,2586481,156419,1043794
2022-08-03,73812110,52199764,17710657,39458008,17369659,8488912,4578971,4003308,150880,813681
2022-08-04,45696389,41336716,14825701,35400480,12085169,9395866,5675373,5116767,156051,750588
2022-08-05,63447613,53675324,14488782,32913637,21559847,9794055,6132404,3085254,172905,1135281
2022-08-06,0,0,0,0,0,0,0,0,81556,573000
2022-08-07,0,0,0,0,0,0,0,0,91257,436748
2022-08-08,57530842,46070100,11708929,45423860,19131671,7040349,3239198,4585395,180060,792012
2022-08-09,49257828,39053321,11124545,22516214,9161546,3671294,3194484,2664075,155624,765709
2022-08-10,75881847,56057552,17144627,30811188,15881769,7088832,3973387,4787345,207901,1270603
2022-08-11,59821389,46732483,11049625,43282810,24217471,8732840,5093111,4783541,270929,1115419
2022-08-12,63288388,41918496,13794080,26392645,12739061,3934770,5443540,3072636,189701,703535
2022-08-13,0,0,0,0,0,0,0,0,160571,705506
2022-08-14,0,0,0,0,0,0,0,0,151184,544653
2022-08-15,62160171,39816256,15571078,33357100,10171990,3508458,5076932,4601047,253942,920532
2022-08-16,55835594,43925427,13921447,23257579,12266039,3405072,4151438,5696456,169937,658768
2022-08-17,65971490,49274042,15143252,36079579,16270334,6909154,5841870,3473192,211825,959212
2022-08-18,54167394,41525146,13559812,34043234,11863910,3601189,3598667,3081947,145412,597045
2022-08-19,72644797,52168902,20293582,37599342,17830327,6314185,8594766,2694958,255750,1307279
2022-08-20,0,0,0,0,0,0,0,0,177813,844070
2022-08-21,0,0,0,0,0,0,0,0,170690,773106
2022-08-22,88914959,52170801,21694959,25291733,11845824,4139436,3991430,7931247,208469,916738
2022-08-23,51864534,39965943,19441679,35534157,22018510,7872161,4449967,3861645,200704,865780
2022-08-24,52930238,41247485,13026450,26018607,15243431,3558228,3488444,3814237,163976,826929
2022-08-25,50298283,35740416,14203624,48640747,24241758,6951888,2834388,2938428,165046,607216
2022-08-26,110149012,73486673,18470220,41120702,21669679,5400945,6359759,2200316,293080,1165762
2022-08-27,0,0,0,0,0,0,0,0,162890,739594
2022-08-28,0,0,0,0,0,0,0,0,154103,533350
2022-08-29,67037439,47156259,16075384,21846926,16658195,4131093,4512682,3708938,225007,790960
2022-08-30,88274002,52877142,24071155,36615507,14604059,4365391,5155366,5170585,250939,952265
2022-08-31,78255107,47222438,31861648,38835941,14729777,5768942,5584608,4302819,290207,1002633
2022-09-01,90924162,59916751,35995599,42940550,25055901,9716511,7721584,4371109,267210,755679
2022-09-02,109120736,63935308,28579309,34653201,14771768,6104476,5558593,3978380,223679,894306
2022-09-03,0,0,0,0,0,0,0,0,145469,288503
2022-09-04,0,0,0,0,0,0,0,0,139344,303904
2022-09-05,0,0,0,0,0,0,0,0,232091,502031
2022-09-06,77772157,60965944,22275116,54224532,26242761,7495983,4924383,5227617,360752,1004070
2022-09-07,69068126,50902318,19743844,41926743,17316985,6410967,4103440,7124157,293634,858195
2022-09-08,84697604,54882172,17474640,57213592,16955607,5646138,4549899,4436368,254645,587345
2022-09-09,75566324,60159080,22748640,28289609,14031843,6310790,3520247,4921920,429564,836608
2022-09-10,0,0,0,0,0,0,0,0,301940,437593
2022-09-11,0,0,0,0,0,0,0,0,290493,437612
2022-09-12,73442798,47509207,24079453,45945924,15802821,3918507,4663576,3803182,416904,642400
2022-09-13,132251800,82414353,27792169,48933001,24137794,5063255,6632085,6090848,460296,1146571
2022-09-14,82156491,52598740,18825001,41084149,13908843,4000983,5857479,2615003,347890,720857
2022-09-15,92970400,71853454,22952928,51026760,11466159,4653585,13197052,3887761,306966,1365744
2022-09-16,101060624,82900849,33033167,73112755,19939807,4802814,7064924,3284670,313072,662447
2022-09-17,0,0,0,0,0,0,0,0,177101,451390
2022-09-18,0,0,0,0,0,0,0,0,255729,791356
2022-09-19,68167431,48954926,22337660,37187616,13027141,4384819,5494976,2850608,350040,963100
2022-09-20,78990289,51214981,24718371,40970443,23295734,4593771,5966771,3639179,355157,663468
2022-09-21,109958575,89066628,22441116,68306304,26152817,5298570,7564880,4530754,376701,1102947
2022-09-22,96042276,65598685,24457608,42940795,32819680,7261461,6280205,3104653,373547,923066
2022-09-23,125918425,73274144,34291174,50861563,24481113,7476630,9435553,5914450,346019,928644
2022-09-24,0,0,0,0,0,0,0,0,233111,562110
2022-09-25,0,0,0,0,0,0,0,0,193339,534310
2022-09-26,93535965,75006978,42794472,56950280,30443139,8221588,8049374,5453531,450444,870245
2022-09-27,101791896,69851449,38165357,45544960,38510431,8525355,6436567,3148044,634385,899686
2022-09-28,110711477,77951548,36627434,48077559,44637908,7712150,9714273,2689063,473311,901825
2022-09-29,118880815,74339695,30904173,47131902,18924846,6295773,6277624,2889365,401659,729863
2022-09-30,150058000,78516784,38163992,56306538,28820385,8174309,6676026,2214423,452097,762231
2022-10-01,0,0,0,0,0,0,0,0,164777,242611
2022-10-02,0,0,0,0,0,0,0,0,198170,340082
2022-10-03,95201698,59380746,35048214,41870519,30557985,10547077,9852170,5379193,281438,444210
2022-10-04,100318591,67858476,31207698,55370654,16024782,7144777,9094285,6765540,324129,444428
2022-10-05,89650479,55970864,29635285,31109162,23081815,8640089,5554442,5186725,317448,502002
2022-10-06,90093779,55821642,29067002,32404427,16614256,11386157,5920837,2880396,344145,586875
2022-10-07,109746992,72263439,21957541,38393763,16481114,5045986,4630646,5084275,223815,498672
2022-10-08,0,0,0,0,0,0,0,0,100248,200132
2022-10-09,0,0,0,0,0,0,0,0,104817,187755
2022-10-10,78989318,63734207,25322884,31639936,17693081,3804451,5494486,3510364,231717,404461
2022-10-11,90136816,69194321,27883355,45531348,36076277,5868162,4902248,2441526,240854,420507
2022-10-12,85254765,54546046,24085911,43032432,25115165,6086895,3995111,2415511,220748,353546
2022-10-13,148032053,114766278,43369121,53961420,32028671,6286744,6684895,2353442,404204,940802
2022-10-14,131205235,80828244,27811142,35700658,19923796,5696065,5907293,2494294,351427,667157
2022-10-15,0,0,0,0,0,0,0,0,113385,270528
2022-10-16,0,0,0,0,0,0,0,0,119204,319592
2022-10-17,96095397,62896103,32932594,50810346,19905182,3469658,4235054,3252462,223967,455845
2022-10-18,97954296,78964259,25880850,34581693,19097642,3757259,4759669,3258115,261992,581191
2022-10-19,81219036,56452547,23704077,34377739,25878504,5674142,8211111,3363767,172976,356875
2022-10-20,96412102,58702101,25135096,51178252,28514234,5997287,5201200,2560747,224552,447530
2022-10-21,130012932,86031090,36753411,49236900,52240214,7338199,7065144,1574252,245536,466046
2022-10-22,0,0,0,0,0,0,0,0,127124,243969
2022-10-23,0,0,0,0,0,0,0,0,164670,434184
2022-10-24,92423483,63383902,20735347,59569033,34668089,6100940,4701538,1714181,246153,638889
2022-10-25,88120431,60486403,21533625,35313102,34681844,6674887,3452312,1561824,354658,1199426
2022-10-26,106994078,68450956,25648908,40133793,28503822,7219945,4283822,3430719,380550,1230347
2022-10-27,79762503,60171328,19051674,38616068,23822011,7021857,3422952,1306703,320100,860338
2022-10-28,104393608,60710785,20831172,47836720,25634597,5419545,4659692,1545216,288986,848048
2022-10-29,0,0,0,0,0,0,0,0,249134,831688
2022-10-30,0,0,0,0,0,0,0,0,187167,489681
2022-10-31,106235683,41911009,27725364,45733772,25741416,4692374,6683479,2977303,302116,746500
2022-11-01,90426620,45034657,46050841,55349613,19038135,5982589,4687549,4745434,263572,523619
2022-11-02,131550903,81962212,32488939,47236960,28778873,7721004,7040686,2909013,366557,892463
2022-11-03,74746705,66851121,22961995,41256436,32908665,8295431,4999576,1453780,315701,608872
2022-11-04,110222256,72997652,33224669,77915703,25901835,4857710,8006708,3746797,450132,897812
2022-11-05,0,0,0,0,0,0,0,0,249836,346522
2022-11-06,0,0,0,0,0,0,0,0,223279,395645
2022-11-07,71769981,44959445,19696182,42825605,16064548,4064829,4530297,2164363,403340,658762
